k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,ProbabilityWeight-k1,ProbabilityWeight,ProbabilityWeight-k2,PointProbability,prefix
2.25055,0.70065,8.70645322661,0.957778889445,0.76905498808,4.68,10.5332666333,0.925062531266,1.43681913184,5.79,2.86400390986,6.06984831084,14.766263145,0.04999,0.00249825025,0.049975,0.1,197
2.25055,0.8006,7.77628814407,1.02331165583,0.725895110174,4.12,9.33276638319,0.953576788394,1.49906824069,5.16,3.06166342296,5.67852624725,14.091050382,0.04999,0.00249825025,0.049975,0.1,198
2.25055,0.90055,6.7659829915,1.02971485743,0.656844788723,3.49,8.07413706853,0.980890445223,1.35377512153,4.36,3.04353143282,5.07952006964,12.8677784134,0.04999,0.00249825025,0.049975,0.1,199
2.25055,1.0005,5.99229614807,1.04672336168,0.581008021154,3.1,7.228014007,0.964582291146,1.17487644674,3.84,2.84708537638,4.35366242075,11.4880623166,0.04999,0.00249825025,0.049975,0.1,200
2.25055,1.10045,5.26313156578,1.00550275138,0.494664811672,2.63,6.23291645823,0.925762881441,1.1017017658,3.25,2.85741139215,3.9183395718,10.5701151164,0.04999,0.00249825025,0.049975,0.1,201
2.25055,1.2004,5.05622811406,1.12736368184,0.468971471767,2.46,6.07173586793,1.02661330665,1.09925826916,3.17,3.12267344692,3.97741569081,10.8688086219,0.04999,0.00249825025,0.049975,0.1,202
2.25055,1.30035,4.69594797399,1.10295147574,0.440210007356,2.21,5.65832916458,1.0084042021,1.08234550045,2.9,3.34877031286,3.91363555422,10.8107623208,0.04999,0.00249825025,0.049975,0.1,203
2.25055,1.4003,4.23811905953,1.08624312156,0.4135674971,1.97,5.11725862931,0.814507253627,1.01146907515,2.59,3.36818159769,3.66612303327,10.245992001,0.04999,0.00249825025,0.049975,0.1,204
2.25055,1.50025,3.93886943472,1.01670835418,0.382645433608,1.82,4.69294647324,0.776888444222,0.874275392048,2.32,3.1901866077,3.34646160635,9.49356873998,0.04999,0.00249825025,0.049975,0.1,205
2.25055,1.6002,3.84852426213,1.09264632316,0.347508865546,1.71,4.59289644822,0.917858929465,0.899352662812,2.22,3.55655149165,3.49539257629,10.024419702,0.04999,0.00249825025,0.049975,0.1,206
2.25055,1.70015,3.50455227614,1.2124062031,0.294317803841,1.47,4.20100050025,0.87703851926,0.790073884739,1.99,3.45764719995,3.17065302527,9.40314412292,0.04999,0.00249825025,0.049975,0.1,207
